ct20_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1-FAM RES,count_2-FAM RES,count_3-FAM RES,count_CONDOMINIUM,count_RES DEV LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhapi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025091500,1905,4e+05,208000,303050,6,2,3,1657,1506,1847,117000,43.33,1550.5,12,57,6,11,5,5,0,45,0,9,29,16,6,3,61,58,61,28,26,19,17,326,33,358,63,28,28,108,226,2,62.5,421,2020,4588,2175,2413,1079,2978,531,621,1292,1,270,2,272,441,878,1083,990,1632,990,278,270,220,130,46,46,642,432,135,41,26,7,1,0,2017-21,56203,3982,82950,9266,41989,26813
25017350800,1900,750000,307000,462500,6,2,3,0,1550.5,1844,165000,34.92,1550.5,13,35,2,17,0,0,0,45,0,3,28,0,0,3,29,26,29,19,10,10,12,268,8,273,35,19,67,33,175,0,66.6,308,2020,2076,1047,1029,180,1727,169,1524,108,0,195,0,195,20,117,112,322,921,322,169,83,51,15,2,2,599,247,205,95,51,1,0,0,2017-21,153958,24777,169135,36103,146094,20031
25025091900,1905,349000,160000,225000,10,3,6,3907,2520,1266,77500,37.455,2650.5,10,65,6,10,9,8,0,49,0,12,14,30,8,2,51,54,51,67,33,14,26,181,15,198,71,67,74,61,29,3,61.3,269,2020,4278,1952,2326,1106,2736,436,143,2449,15,62,0,62,136,384,1089,1012,1382,1012,276,277,213,148,66,32,370,271,59,27,9,3,1,0,2017-21,56750,9733,99958,39504,41510,17941
25025140400,1950,260000,135000,202155,6,2,3,4126,1324,1938.5,45500,27.83,1350.5,9,69,10,17,25,16,3,72,0,16,57,72,20,7,93,93,93,330,78,16,17,563,26,610,90,330,94,14,237,3,67.1,700,2020,7859,3603,4256,1521,4813,1525,493,5164,14,124,1,125,60,343,1660,1951,2831,1951,652,491,396,195,137,80,880,728,109,23,10,5,1,4,2017-21,67260,15304,97500,18744,33925,30403
25009205800,1900,230000,155000,164000,6,2,3,4771,1249,1875,50000,28.655,1250.5,10,56,10,20,18,12,0,36,0,13,42,50,19,7,78,80,78,205,58,22,20,345,20,396,69,205,67,41,98,1,57.4,465,2020,3725,1848,1877,1047,2347,331,791,330,5,410,0,410,28,121,2040,834,1180,834,229,166,192,153,57,37,346,274,57,9,3,1,1,1,2017-21,55559,13534,80769,22942,45391,3834
25017338300,1936,1071250,428875,638400,9,3,4,11182,3300.5,2338,230000,29.14,3350.5,13,33,0,20,0,0,0,40,0,0,50,0,0,0,36,39,36,375,8,13,12,441,14,455,33,375,12,0,91,1,73.2,488,2020,3469,1619,1850,935,1753,781,2856,30,0,290,0,290,22,154,117,900,1219,900,310,182,242,132,26,8,319,288,27,3,0,0,1,0,2017-21,203015,79350,245114,27767,0,0
25023507103,1960,740000,363000,4e+05,8,3,4,34848,2609,2324,105000,18.13,2650.5,11,59,5,90,5,1,0,23,0,6,169,11,0,0,76,76,76,768,8,24,17,805,43,831,66,768,7,0,42,16,71.5,897,2020,4534,2191,2343,1102,2452,980,4179,10,2,50,0,50,15,161,117,1265,1615,1265,521,246,287,151,51,9,350,292,51,3,1,2,0,1,2017-21,161136,33035,163073,32031,0,0
25027741101,1979,531300,3e+05,351920,8,3,3,26136,2190,2720,62750,12.735,2250.5,13,52,14,39,8,4,0,45,0,20,103,15,5,1,74,81,74,643,20,13,24,763,33,795,58,643,24,3,100,17,70.8,853,2020,4646,2252,2394,999,2816,831,3543,58,0,634,2,636,68,172,169,1315,1696,1315,510,305,338,114,31,17,381,306,58,11,4,2,0,0,2017-21,164625,23416,177571,27974,79205,44712
25017336100,1916.5,465000,195000,356000,6,2,3,5828,1697,2227.5,96000,28.21,1650.5,12,52,9,27,0,6,0,41,0,14,108,9,7,8,79,81,79,490,23,20,29,824,31,875,52,490,82,7,301,1,67.5,927,2020,5758,2715,3043,1199,3324,1235,4803,136,1,306,1,307,32,237,242,1503,2479,1503,608,382,351,116,34,12,976,856,109,5,0,5,1,0,2017-21,100854,11655,144583,43904,32941,23079
25021442101,1965,349900,220000,273750,7,2,3,15978,1725,2477,41000,12.07,1750.5,12,67,14,26,10,12,0,71,0,16,76,25,15,0,75,81,75,570,40,13,25,767,32,802,75,570,52,12,169,7,67.6,877,2020,5797,2837,2960,1174,3847,776,4931,194,11,185,1,186,49,181,245,1384,1851,1384,505,351,345,134,38,11,467,383,73,8,2,1,0,0,2017-21,126504,12533,136944,24498,77396,30021
25025000503,1930,301500,210000,0,3,1,1,623,620,2554.5,67000,30.77,650.5,12,28,1,14,2,2,0,14,0,3,32,5,2,0,18,16,18,1,6,16,18,268,34,312,30,1,2,5,328,0,74.6,342,2020,2418,1092,1326,78,2145,195,1621,82,7,381,0,381,14,101,212,289,1412,289,195,52,20,10,5,7,1123,629,385,70,27,10,1,1,2017-21,85417,12794,93618,6538,83712,13218
25017373200,1915,630000,224125,415013.5,7,3,3,6804,1790,1883,130625,28.04,1750.5,13,72,3,22,0,1,0,56,0,5,74,2,1,7,60,59,60,142,7,7,19,442,31,434,72,142,140,15,163,9,67.6,506,2020,4789,2294,2495,979,3058,752,3065,129,4,834,0,834,76,255,426,1136,1987,1136,463,274,269,78,32,20,851,638,161,34,14,2,0,2,2017-21,98472,21311,97778,26930,100216,35084
25017357300,1920,632500,283250,412337.5,7,2,3,3975,1701,2209,111500,25.94,1750.5,14,25,0,13,1,1,0,14,0,0,53,4,2,0,15,17,15,96,5,11,12,310,16,328,26,96,78,14,154,0,70.1,354,2020,3117,1445,1672,700,2009,408,2217,59,1,447,2,449,22,181,188,794,1257,794,307,196,195,58,33,5,463,331,116,12,1,2,1,0,2017-21,145136,20630,180859,13248,102604,12600
25025180101,1971,315000,170000,2e+05,0,2,2,0,1204,2250.5,49000,18.49,1250.5,13,44,8,37,6,13,0,45,0,10,92,24,19,1,68,74,68,148,46,15,18,656,33,719,49,148,101,20,471,1,65.5,768,2020,5804,2842,2962,949,3376,1479,4501,132,2,108,0,108,68,200,793,1324,2687,1324,566,311,268,103,45,31,1363,1118,191,32,10,2,5,5,2017-21,78778,9065,102879,22434,57642,20937
25017336201,1940.5,549000,203750,415000,6,2,3,7056.5,1881,2016,120800,28.57,1850.5,12,9,1,19,1,2,0,11,0,1,57,5,3,1,35,38,35,387,9,3,10,407,27,447,9,387,7,0,54,5,72.4,456,2020,3062,1502,1560,769,1771,522,2700,27,2,105,0,105,16,109,103,882,1027,882,290,218,267,82,16,9,145,121,19,4,1,0,0,0,2017-21,175210,10094,175631,13635,0,0
25017383102,1969,147250,60000,0,3,2,1,0,643,2671,12000,11.67,650.5,12,54,7,12,5,6,0,30,0,16,21,11,6,9,35,45,35,91,40,27,25,256,24,314,58,91,26,7,203,4,65.9,372,2020,5012,2387,2625,1601,3021,390,863,626,2,74,0,74,561,603,2283,1296,1720,1296,374,408,321,126,43,24,424,333,60,14,7,3,6,1,2017-21,44250,6423,99297,28493,41679,7441
25017385203,1984,299000,248566,237500,5,3,2,0,1536,2479,23000,7.4,1550.5,13,27,8,21,13,18,0,27,0,11,76,36,19,0,93,97,93,328,46,11,17,1134,37,1211,34,328,3,1,885,0,63.5,1245,2020,4797,2288,2509,907,2960,930,3181,165,6,705,0,705,177,273,290,1319,2030,1319,578,338,274,94,23,12,711,603,94,12,1,1,0,0,2017-21,108177,35608,99643,32392,151389,150432
25009204701,1985,333000,227500,228000,5,3,2,0,1733,2551,40000,13.73,1850.5,11,60,4,59,12,12,0,42,0,15,155,28,16,1,94,100,94,297,51,17,38,901,28,964,71,297,42,13,569,17,63.9,1035,2020,6185,2804,3381,1194,3631,1360,3710,379,12,251,0,251,44,193,1596,1615,2656,1615,725,424,272,122,46,26,1041,888,124,20,7,0,1,1,2017-21,73265,18027,113095,23747,55972,14530
25017340100,1935,410000,187500,330300,6,2,3,4791,1411,2142,110000,32.91,1450.5,10,44,5,16,9,3,0,50,0,7,104,17,2,16,106,107,106,888,33,18,31,896,25,953,50,888,20,1,69,7,66.3,1003,2020,6698,3231,3467,1124,4236,1338,4986,359,4,638,6,644,93,286,326,1759,2508,1759,745,423,384,150,36,21,749,543,155,35,13,3,0,0,2017-21,108351,11594,128438,19607,61231,9181
25025000806,1900,875000,70000,461998.5,8,3,3,4354,1943,2546.5,20000,2.34,1950.5,3,5,0,0,0,0,0,3,0,1,0,0,0,0,2,2,2,4,2,1,1,6,0,5,5,4,3,0,0,0,70,10,2020,1972,1031,941,128,1804,40,949,150,0,530,4,534,10,121,208,207,788,207,112,55,28,8,2,2,581,379,168,17,9,3,3,2,2017-21,69387,21227,0,0,68333,11464
25009208101,1930,340000,177687,286150,6,2,3,6499,1615,2119.5,79250,25.895,1650.5,8,50,12,25,20,16,0,49,0,15,82,48,17,3,95,100,95,639,62,21,17,681,36,753,64,639,92,8,34,6,66.6,817,2020,5402,2609,2793,1040,3365,997,3804,270,0,220,0,220,120,271,717,1407,1960,1407,518,357,323,119,60,30,553,467,67,9,6,2,0,2,2017-21,84668,23077,103211,17363,47267,30967
25017370201,1920,635000,280800,395500,7,2,4,5001,2098.5,2386.5,116250,27.41,2100.5,12,18,0,18,0,0,0,12,0,0,76,1,1,0,34,29,34,168,4,12,21,429,26,474,18,168,122,16,170,0,74.8,492,2020,3798,1781,2017,572,2444,782,3100,77,3,199,0,199,22,190,207,960,1673,960,468,217,208,45,18,4,713,490,177,25,20,0,1,0,2017-21,124531,45468,176875,37874,89151,9990
25021423102,1968,816500,4e+05,486750,7,3,3,25386.5,3014,2278,115000,19.03,3050.5,13,46,4,50,5,0,0,48,0,7,123,15,1,0,79,85,79,657,11,14,27,738,48,786,52,657,8,2,93,30,66,838,2020,4532,2192,2340,1189,2463,880,4203,18,5,56,0,56,7,115,128,1255,1688,1255,455,277,309,164,31,19,433,381,45,5,1,0,1,0,2017-21,163527,50731,242941,105032,61174,36645
25025000202,1920,645000,206500,375000,8,2,4,4907,2184,2180,148198.5,33.165,2150.5,10,42,5,10,0,1,0,23,0,5,19,1,1,0,18,17,18,64,8,10,13,200,12,201,42,64,77,12,65,0,73.7,243,2020,4148,2065,2083,628,3097,423,2394,221,1,536,0,536,64,154,778,716,1539,716,283,196,136,47,40,14,823,378,204,138,63,28,10,2,2017-21,84938,33691,115078,113365,79573,26998
25017339300,1910,440950,157000,327100,7,2,3,4006.5,1783.5,1961,149000,40.795,1750.5,12,41,2,5,4,2,0,23,0,0,26,8,2,7,35,35,35,146,14,12,16,315,5,318,44,146,79,4,115,1,69.6,362,2020,2996,1414,1582,443,1965,588,1732,715,0,173,0,173,35,214,127,716,1286,716,300,189,137,61,18,11,570,413,109,30,15,0,3,0,2017-21,74839,21525,85994,18372,62695,30261
25021403300,1974,936950,539500,627500,9,4,4,15246,3188.5,1886.5,185500,24.065,3250.5,12,107,18,32,2,0,0,110,0,18,93,6,0,0,121,123,121,706,53,6,25,676,34,686,108,706,13,1,36,0,64.9,794,2020,4431,2174,2257,1156,2459,816,3741,47,1,279,0,279,17,179,167,1221,1444,1221,441,250,343,145,39,3,223,199,21,2,0,1,0,0,2017-21,250001,0,250001,0,79286,62171
25025091800,1905,380649.5,169159.5,263504.5,11,3,6,3990.5,2811,1569.5,125000,52.88,3050.5,11,63,3,15,6,4,0,40,0,0,36,24,5,5,46,40,46,34,19,25,28,158,16,177,69,34,51,101,14,7,61.8,246,2020,3718,1748,1970,934,2340,444,195,1567,8,121,0,121,248,664,915,794,1215,794,203,219,187,100,40,45,421,330,50,22,11,6,1,1,2017-21,39674,26693,73073,51631,0,0
25025101102,1910,378750,169950,286502.5,10,2,5,4000,3009,1494,115000,37.12,3050.5,10,79,8,23,12,3,0,61,0,9,24,27,5,11,59,60,59,46,38,25,15,229,17,235,89,46,50,116,62,1,63,324,2020,4766,2129,2637,1328,2869,569,59,3541,13,17,4,21,22,236,874,1112,1544,1112,317,319,230,149,44,53,432,331,58,15,19,5,1,3,2017-21,48393,8870,73264,44284,41793,9013
25021441204,1977,375000,202750,288800,7,2,3,30000,1764,2293,46250,12.575,1800.5,12,47,13,22,6,5,0,33,0,16,65,18,5,3,70,70,70,585,28,5,22,623,28,655,51,585,3,1,56,18,66.6,706,2020,5045,2536,2509,1124,3021,900,4432,46,5,200,0,200,19,191,152,1324,1744,1324,487,315,337,138,33,14,420,332,78,7,2,1,0,0,2017-21,149929,15592,166224,24995,63189,14151
25017373600,1950,670000,350000,275000,5,2,2,102864,1311,2117,158500,28,1350.5,12,45,11,75,1,0,0,37,0,5,138,4,0,1,70,74,70,251,12,16,29,610,22,643,46,251,10,2,403,4,68.5,689,2020,6132,2979,3153,613,4904,615,4185,498,1,986,0,986,87,145,230,724,1015,724,279,130,200,81,23,11,291,226,48,8,9,0,0,0,2017-21,241500,47189,250001,0,141964,76633
25009206500,1900,267250,170000,221315,7,2,3,4197.5,1696,1672,78100,33.8,1650.5,9,41,14,11,9,13,0,54,0,13,24,31,21,2,67,67,67,165,52,16,23,284,21,345,51,165,96,64,31,2,58.1,396,2020,3747,1829,1918,1000,2315,432,699,455,6,269,0,269,27,129,2162,819,1116,819,195,181,189,145,62,47,297,242,41,7,4,2,0,1,2017-21,44750,15899,56797,21328,24053,3798
25021400201,1945,701000,372000,274400,5,2,2,0,1105,2598,190000,36.24,1150.5,13,19,1,36,0,0,0,33,0,4,43,0,0,0,29,29,29,3,3,7,11,361,21,384,19,3,4,8,373,0,70,403,2020,3047,1341,1706,435,2042,570,2043,43,0,640,0,640,20,147,154,666,1554,666,352,157,113,29,11,4,888,642,176,46,19,3,2,0,2017-21,97642,24588,156111,56982,76829,37620
25025051000,1910,435000,110000,318155,7,2,3,2500,1890,2185,137000,52.08,1850.5,9,65,3,11,2,2,0,24,0,3,49,12,2,0,27,31,27,69,26,5,15,252,21,253,66,69,76,56,80,5,66.8,319,2020,4317,2056,2261,809,2942,566,1906,128,2,154,0,154,71,149,1907,933,1749,933,339,246,174,101,48,25,816,585,135,58,24,7,3,4,2017-21,65875,11244,90536,48328,59446,12824
25017356703,1939,690000,317500,417000,7,3,3,6011,2108,2185,120000,26.35,2150.5,12,28,2,19,0,0,0,25,0,2,50,0,1,0,45,49,45,239,14,7,9,413,18,433,28,239,13,2,174,2,71.1,461,2020,3211,1494,1717,596,1726,889,2500,61,2,346,0,346,17,183,102,822,1502,822,353,182,192,76,16,3,680,624,51,2,1,2,0,0,2017-21,116136,27544,174297,70376,0,0
25017357500,1925,7e+05,231000,389500,8,2,3,5058,1851.5,2283,106900,26.67,1850.5,10,40,1,6,2,1,0,32,0,1,29,1,1,0,14,18,14,68,30,1,12,207,16,226,40,68,85,1,107,0,74.8,266,2020,2255,1099,1156,546,1373,336,1661,49,0,305,0,305,16,107,117,612,879,612,200,187,160,40,17,8,267,214,43,4,1,4,1,0,2017-21,121442,27770,204375,31936,95139,23087
25021420301,1960,267420,150000,213750,6,2,3,11000,1387,2049,43200,19.55,1350.5,10,77,21,37,35,29,1,79,0,32,106,97,29,5,150,150,150,672,107,47,40,825,53,967,105,672,80,8,245,15,62.1,1072,2020,7295,3470,3825,1372,4591,1332,2068,2960,16,874,2,876,174,492,709,1757,2578,1757,632,440,354,178,83,70,821,672,122,14,8,2,2,1,2017-21,95672,11337,100932,20521,54366,34188
25025100200,1910,335077,129552,272464,9.5,2,5,4022.5,2369.5,1040.5,112750,48.045,2450.5,11,56,3,24,7,3,0,34,0,7,18,26,4,13,36,35,36,44,32,27,16,132,15,159,63,44,57,43,31,6,67.1,222,2020,2919,1274,1645,786,1795,338,46,1963,9,33,0,33,62,185,621,735,964,735,198,249,154,75,26,33,229,173,40,8,3,3,2,0,2017-21,58958,12378,71667,39980,30491,19847
25023507101,1978,490000,241500,373117,7,3,3,41795,2034,2435,51000,11.175,2050.5,10,28,10,31,13,8,0,47,0,23,86,35,8,0,72,73,72,733,23,5,22,782,33,830,35,733,1,0,77,26,70.4,865,2020,5589,2691,2898,1369,2943,1277,5187,22,0,83,0,83,25,156,116,1520,1955,1520,566,319,401,172,46,16,435,375,49,6,2,0,2,1,2017-21,143173,18190,147550,27314,82841,29401
25009205700,1924,272450,166750,232000,6,2,3,5492.5,1360,2042.5,57000,24,1350.5,8,39,17,19,22,12,0,35,0,21,55,55,17,2,92,98,92,506,65,26,19,625,21,697,59,506,99,45,83,7,60.6,756,2020,5072,2526,2546,1145,3269,658,2346,365,10,461,0,461,62,195,1633,1250,1722,1250,422,303,272,138,71,44,472,362,88,11,4,6,0,1,2017-21,80280,14174,96616,14199,49830,24136
25021419200,1947,417750,179575,320000,6,2,3,7751.5,1613,2254,83750,26.51,1650.5,13,29,13,14,5,1,0,36,0,15,57,9,5,3,54,57,54,504,24,27,24,536,27,605,33,504,29,5,83,0,72.6,638,2020,5177,2427,2750,1058,3059,1060,3781,166,7,709,0,709,34,231,249,1318,1917,1318,470,351,314,103,64,16,599,512,70,9,7,1,0,0,2017-21,134821,29509,152016,11701,40125,37831
25025030302,1899,850000,315000,0,2,1,0,1410,1410,2282,204500,37.85,1600.5,14,54,0,8,1,0,0,33,0,8,11,3,0,1,7,11,7,0,2,0,6,132,9,94,55,0,0,0,72,0,71.1,149,2020,1844,1032,812,99,1564,181,1300,103,2,195,0,195,13,74,157,225,868,225,169,22,27,6,1,0,643,535,100,8,0,0,0,0,2017-21,119659,27761,0,0,127553,34174
25009205300,1930,3e+05,170000,264041,6,2,3,5585,1344,2176,73500,30.37,1350.5,9,30,18,22,17,12,0,35,0,27,68,43,17,6,105,109,105,757,63,17,16,723,20,798,41,757,43,2,8,6,64.6,839,2020,4807,2359,2448,1027,3005,775,3232,252,4,150,2,152,44,165,958,1246,1695,1246,426,325,279,134,54,28,449,350,81,12,3,2,1,0,2017-21,116161,13351,127321,13842,50395,40883
25021417502,1930,410000,230000,236000,6,2,3,4125,1347,2186,65900,22.01,1350.5,10,37,2,11,1,3,8,30,0,3,46,9,4,0,44,43,44,144,18,12,27,410,22,452,37,144,82,19,196,1,72,489,2020,4716,2385,2331,706,3430,580,1863,183,3,2302,0,2302,33,114,218,1082,1958,1082,478,267,192,77,44,24,876,623,205,24,13,9,1,1,2017-21,76250,19753,120000,13549,59740,4804
25017353600,1909,928500,330000,394125,6,2,3,0,1447.5,2279,228250,38.4,1450.5,14,46,0,19,2,0,0,22,0,7,37,4,0,7,11,13,11,64,14,2,11,251,12,242,48,64,16,8,178,0,77.2,290,2020,5146,2407,2739,455,4129,562,3186,293,4,943,3,946,59,246,412,715,1799,715,390,162,107,44,3,9,1084,706,284,56,29,7,2,0,2017-21,120417,18210,203500,69567,114479,22890
25025130300,1930,562000,260000,417000,8,2,3,5656,1808,2394,133250,31.48,1850.5,11,36,3,17,2,1,0,35,0,5,80,5,1,0,54,54,54,457,13,8,19,537,20,559,38,457,51,6,70,1,72.2,597,2020,4496,2116,2380,927,2708,861,3543,165,3,304,0,304,21,138,322,1203,1746,1203,488,294,288,84,29,20,543,422,97,13,8,1,2,0,2017-21,135966,12778,148636,36237,94904,65984
25009203100,1945,580000,3e+05,417000,7,3,3,7800,2242,2567,106000,22.22,2250.5,9,35,3,50,7,2,0,32,0,6,158,19,3,1,91,93,91,987,15,8,23,972,38,1013,43,987,9,1,46,2,72.1,1056,2020,7232,3505,3727,1774,4005,1453,6589,46,4,109,1,110,22,185,276,2092,2524,2092,802,495,539,198,45,13,432,365,54,12,1,0,0,0,2017-21,205938,16488,212034,16266,58456,22488
25017385201,1961,342000,209000,283100,6,2,3,19166,1653,2253,58500,17.25,1650.5,10,13,3,6,3,8,0,18,0,6,35,11,9,0,36,40,36,265,21,5,12,330,7,360,15,265,8,1,83,4,65.3,375,2020,2837,1373,1464,576,1646,615,1950,122,6,120,2,122,172,227,238,777,1103,777,349,177,172,55,16,8,326,258,60,4,2,1,0,1,2017-21,93750,11481,103685,17227,62978,20573
25025040100,1900,699000,465000,417000,5,2,2,0,1117,2274.5,152500,29.17,1150.5,14,17,2,25,2,0,0,17,0,1,43,2,0,1,25,25,25,71,6,5,17,574,31,615,18,71,13,4,522,0,59.2,633,2020,2360,1117,1243,337,1590,433,2051,17,3,94,0,94,16,80,99,515,1201,515,292,89,93,32,7,2,686,482,169,22,10,2,1,0,2017-21,165926,37113,250001,0,79125,54178
25009211202,1940.5,324500,170000,247725,6,2,3,4866.5,1520,1887,49000,18.94,1550.5,11,45,8,26,11,7,0,80,0,11,59,28,7,2,89,94,89,291,29,7,19,637,32,667,57,291,81,19,281,0,61.6,724,2020,3830,1799,2031,725,2442,663,3405,76,0,61,0,61,30,121,137,940,1710,940,383,228,190,89,37,13,770,644,106,9,7,2,2,0,2017-21,87429,12681,116154,25671,49129,17838
25021419602,1966,386500,240000,295300,6,2,3,9400,1676,2561,57500,17.85,1650.5,10,24,13,36,7,2,0,25,0,13,141,13,2,0,84,89,84,619,23,15,30,829,47,913,31,619,8,1,297,1,72.2,944,2020,5913,2829,3084,1370,3369,1174,4702,85,8,799,0,799,48,143,128,1565,2121,1565,531,348,401,186,69,30,556,483,61,6,3,2,1,0,2017-21,137228,19654,144107,12049,33654,29622
25017387100,1967,407750,217500,328000,7,2,3,26959,1652.5,1925.5,47500,11.63,1650.5,10,55,6,27,12,6,0,46,0,13,63,22,7,1,74,83,74,651,33,10,15,678,22,696,62,651,9,1,21,9,69.4,758,2020,4379,2134,2245,1082,2519,778,3834,59,1,179,0,179,31,159,116,1235,1610,1235,443,294,340,113,28,17,375,339,32,0,3,1,0,0,2017-21,136404,7458,150313,21988,0,0
25023508101,1979,344950,185000,261250,5,2,3,40000,1623,2188,42000,13.57,1650.5,10,79,25,59,18,26,0,114,0,32,143,44,26,3,138,145,138,825,62,14,35,1089,56,1162,94,825,38,1,237,39,66.7,1256,2020,7078,3484,3594,1544,4336,1198,6454,61,8,91,1,92,56,252,155,1852,2607,1852,645,443,469,199,57,39,755,617,118,14,5,1,0,0,2017-21,149224,26857,172634,31129,99745,55936
25023508102,1963,282500,164825,229896.5,5,2,3,13510,1297,1808.5,41950,15.535,1250.5,9,41,18,24,22,19,1,53,0,21,73,55,21,6,128,142,128,766,64,17,28,756,31,834,62,766,21,3,47,12,59.2,896,2020,4978,2418,2560,1008,3132,838,4624,28,5,35,1,36,27,181,77,1349,1901,1349,521,291,338,128,50,21,552,459,83,6,3,1,0,0,2017-21,108750,27227,125938,33330,31471,1965
25017366202,1977,640000,399950,415100,7,3,3,23550,1979.5,2653,66000,12.68,1950.5,11,53,7,46,1,0,0,55,0,20,128,6,0,0,73,76,73,591,20,23,20,864,29,902,54,591,2,1,278,25,72.2,956,2020,5241,2541,2700,1191,2725,1325,4016,27,7,721,5,726,20,230,215,1522,1965,1522,638,341,374,130,21,18,443,398,41,2,1,1,0,0,2017-21,211875,62046,213750,62274,0,0
25025010104,1910,601250,361000,0,3,1,1,760.5,756,2430,135500,31.545,750.5,11,69,6,44,2,1,0,54,0,9,49,5,0,0,52,51,52,0,10,15,29,525,47,557,69,0,3,0,519,0,68.8,626,2020,5063,2247,2816,117,4528,418,3135,184,19,962,1,963,38,191,533,465,1963,465,323,81,44,10,4,3,1498,1089,337,40,20,11,1,0,2017-21,59063,8712,122097,42826,55046,24758
25021408103,1992,469950,285700,375500,8,3,4,44126,2337,2892,36000,9.5,2350.5,11,10,5,3,6,0,0,2,0,11,18,12,0,0,27,27,27,321,11,0,4,338,11,349,15,321,0,0,23,8,74.7,364,2020,3034,1552,1482,748,1921,365,2636,56,3,119,0,119,39,104,77,863,989,863,274,208,259,82,28,12,126,102,22,1,0,1,0,0,2017-21,188750,49057,191181,47794,0,0
25017370104,1954,454000,296000,303750,5,2,2,0,1184,2043,69687.5,21.255,1150.5,10,43,3,13,3,2,0,39,0,10,43,6,3,0,44,49,44,146,13,18,9,445,24,466,43,146,45,8,261,0,67.2,509,2020,3734,1795,1939,525,2697,512,2654,139,0,392,0,392,63,172,314,868,1780,868,427,186,162,51,29,13,912,650,226,30,5,1,0,0,2017-21,109441,12637,114291,37867,105865,31935
25021419300,1948,335000,175000,260645,6,2,3,7200,1404,2527.5,75100,28.27,1450.5,10,18,5,11,6,1,0,20,0,8,40,12,0,1,38,38,38,284,15,10,15,373,26,415,24,284,30,1,107,0,69.9,439,2020,4000,1910,2090,881,2564,555,2448,349,8,680,0,680,75,166,274,1057,1532,1057,376,288,252,104,25,12,475,361,90,13,6,2,2,1,2017-21,95288,18884,145096,51820,63388,14319
25017330201,1974,280000,172000,176700,4,1,2,0,1171,2229,37500,15.09,1250.5,10,52,7,27,5,2,0,36,0,8,66,10,3,1,75,76,75,301,17,14,21,598,28,622,56,301,0,0,317,10,65.3,678,2020,2570,1263,1307,507,1529,534,2271,18,0,125,1,126,13,69,73,654,958,654,246,125,197,55,24,7,304,260,35,3,3,1,1,1,2017-21,136444,44601,157534,42097,41325,14204
25017341102,1927.5,361000,190000,240000,7,3,3,4417,1575,2464,53750,17.8,1550.5,11,22,3,8,5,2,1,14,0,6,24,11,2,10,28,24,28,129,14,5,16,318,20,348,25,129,68,12,136,1,70.5,373,2020,5180,2570,2610,595,3853,732,2444,440,6,1510,2,1512,89,341,348,1091,2346,1091,518,236,210,78,30,19,1255,872,283,64,23,9,3,1,2017-21,76179,17797,114440,48155,47109,28240
25017368200,1950,560000,264000,391920,6,2,3,7492,2218,2188.5,131250,30.81,2250.5,10,86,7,20,4,1,2,63,0,14,75,10,1,10,49,52,49,403,11,12,18,517,25,496,87,403,35,1,34,12,70,583,2020,4198,2057,2141,750,2692,756,3029,258,0,283,0,283,22,111,495,1085,1718,1085,501,261,194,96,18,15,633,467,139,13,10,1,2,1,2017-21,127984,19925,129476,24172,122989,52139
25021401201,1940,964750,396750,6e+05,9,3,4,8494,2262,2295.5,293000,36.675,2250.5,15,46,2,8,0,0,0,41,0,1,60,1,0,0,41,45,41,445,2,4,12,447,23,442,46,445,11,0,15,11,73.4,488,2020,5191,2475,2716,1469,2895,827,3204,155,0,1219,2,1221,25,272,314,1439,1820,1439,502,292,431,167,37,10,381,291,72,12,3,3,0,0,2017-21,215391,34962,250001,0,109706,72201
25017341101,1920,425000,210000,308750,7,3,3,5066,1720,2438.5,104000,32.91,1750.5,10,16,7,7,1,3,0,14,0,9,44,4,3,9,39,39,39,331,14,11,11,460,23,502,17,331,81,17,75,1,67.6,519,2020,3850,1947,1903,587,2688,575,1877,210,1,1178,0,1178,64,217,303,970,1438,970,427,215,195,83,37,13,468,294,118,34,16,5,1,0,2017-21,124815,18060,143833,30159,96193,18855
